word,valence_mean,arousal_mean,concreteness_mean
Reiz,6.047619,5.906250,7.290323
Rekord,6.109375,4.250000,6.193548
Reptil,4.750000,3.640625,2.241936
Ressort,5.250000,2.196721,5.645161
Retter,6.396825,5.142857,4.650794
Rettung,6.234375,5.619048,6.500000
Riegel,4.984375,2.387097,2.301587
Rˆhre,4.640625,2.562500,2.793651
Roman,5.492064,3.698413,3.322581
Rose,6.403226,4.781250,1.349206
Rotz,3.531250,5.265625,3.741936
Ruder,5.359375,2.409836,1.507937
Ruhe,6.468750,3.906250,7.629032
Ruhm,6.238095,5.203125,8.193548
R¸hrung,5.937500,5.578125,7.306452
Ruin,3.095238,5.031746,6.870968
R¸lpser,3.843750,5.843750,4.338710
R¸pel,3.859375,4.984375,5.253968
Saal,5.171875,2.603175,2.428571
Sadist,3.174603,6.703125,5.786885
Sahne,5.968750,3.562500,1.725807
Salbung,5.328125,3.953125,5.857143
Sammler,5.328125,2.571429,4.492064
Sand,6.333333,3.234375,1.984127
S‰nger,6.253968,4.412698,3.096774
Saphir,5.934426,4.238095,2.269841
Sarg,3.612903,6.031250,1.774194
Satan,3.507937,6.562500,6.145161
Satin,6.016129,4.437500,2.603175
Satz,5.156250,2.080645,4.935484
Sau,3.682540,6.421875,1.596774
S‰ufer,3.312500,6.578125,4.206349
S‰ule,5.250000,2.396825,2.015873
Sauna,6.158730,5.714286,2.031746
Schabe,3.619048,4.156250,1.822581
Schaf,5.375000,2.666667,1.412698
Schal,5.203125,2.507937,1.634921
Schale,5.158730,2.672131,1.854839
Schalk,5.093750,3.796875,6.435484
Schalter,5.015625,1.868853,1.968254
Schande,3.523810,5.390625,7.096774
Schatz,6.629032,5.531250,4.634921
Schaufel,4.984375,2.403226,1.507937
Schaum,5.634921,3.703125,2.285714
Scheide,5.359375,6.968254,1.790323
Scheisse,3.396825,6.250000,3.000000
Schema,4.984375,2.065574,6.516129
Schenkel,5.984375,5.396825,1.920635
Schere,4.984375,2.209677,1.317460
Scherz,6.380952,5.015625,6.596774
Scheusal,2.984127,5.809524,6.854839
Schiene,4.875000,2.459016,2.064516
Schiff,5.453125,2.854839,1.492064
Schilf,5.349206,2.587302,1.564516
Schimmel,3.587302,4.281250,3.032258
Schinken,5.359375,3.539683,1.349206
Schirm,5.250000,2.333333,1.500000
Schiss,3.428571,5.809524,6.333333
Schlacht,3.625000,6.539683,5.193548
Schlaf,6.619048,4.875000,4.539683
Schl‰ger,3.109375,6.587302,3.888889
Schlampe,3.523810,6.920635,4.603175
Schlaufe,4.937500,2.444444,2.500000
Schleim,3.666667,5.500000,2.580645
Schlips,5.015625,2.888889,1.746032
Schlund,4.000000,4.714286,4.206349
Schmaus,5.873016,5.031250,4.619048
Schmerz,3.546875,6.539683,7.338710
Schmuck,6.000000,3.857143,2.145161
Schmutz,3.650794,4.328125,3.507937
Schnauze,3.650794,5.317460,3.238095
Schnee,5.951613,3.984127,1.580645
Schnitt,5.109375,2.952381,3.952381
Schnˆsel,3.468750,4.859375,5.873016
Schnur,4.906250,2.145161,1.790323
Schock,3.593750,6.933333,7.225807
Schrank,5.015625,2.229508,1.317460
Schreck,3.906250,5.730159,7.555556
Schrei,3.761905,6.682540,5.548387
Schrift,5.375000,2.746032,4.396825
Schuft,3.796875,4.951613,5.387097
Schuh,5.375000,2.734375,1.317460
Schuld,3.793651,5.500000,7.677419
Schulden,3.156250,4.968254,5.746032
Schulter,5.281250,2.984375,1.516129
Schurke,3.796875,4.968254,5.000000
Sch¸ssel,5.187500,1.951613,1.269841
Schutz,6.111111,4.218750,7.225807
Schwamm,5.031746,2.400000,1.761905
Schwanz,4.396825,6.587302,1.920635
Schwarm,6.354839,5.396825,5.564516
Schweiss,3.906250,5.453125,3.096774
Schwinge,4.953125,2.571429,4.580645
Schwuler,4.781250,5.793651,4.428571
Schwung,5.781250,4.419355,6.396825
Schwur,5.671875,4.406250,7.048387
Seele,6.349206,5.725807,8.209677
Segen,5.984127,3.890625,7.370968
Segnung,5.809524,3.796875,7.435484
Seide,5.921875,3.718750,2.483871
Seil,4.984375,2.677419,1.476191
Sekt,5.634921,4.774194,2.032787
Selters,5.171875,2.333333,2.193548
Sender,5.093750,2.444444,4.253968
Sendung,5.296875,2.725807,4.936508
Sequenz,5.078125,2.000000,6.145161
Seuche,3.047619,6.921875,6.333333
Sex,6.920635,7.921875,4.539683
Sieb,5.203125,2.032258,1.645161
Sieg,6.580645,6.000000,6.126984
Siegel,5.250000,2.539683,2.870968
Sieger,6.625000,5.625000,4.758065
Silbe,4.968254,2.109375,5.225807
Sitz,5.171875,2.460318,2.435484
Ski,5.587302,3.296875,1.968254
Sklave,3.375000,6.000000,3.682540
Slalom,5.225807,2.532258,4.111111
Sockel,5.062500,2.222222,2.158730
Sohle,4.921875,1.967742,1.951613
Soja,5.234375,2.796875,2.873016
Sommer,6.984127,5.812500,5.258065
Sonne,6.796875,5.531250,2.539683
Sorte,5.125000,2.095238,6.754098
Spalte,5.078125,4.016393,2.920635
Spange,4.765625,3.000000,1.698413
Spanner,3.206349,6.317460,4.983871
Spass,7.296875,6.468750,7.444444
Speichel,4.703125,5.079365,2.047619
Speicher,5.156250,2.593750,4.047619
Spektrum,5.250000,2.483871,6.467742
Spende,6.145161,3.825397,5.365079
Sperma,4.968750,6.548387,1.857143
Spiegel,5.453125,3.301587,1.428571
Spinner,3.765625,5.046875,5.564516
Spion,3.921875,5.774194,4.301587
Spitzel,3.666667,5.406250,4.682540
Spott,3.750000,4.875000,7.015873
Sprache,5.629032,3.218750,6.612903
Spritze,3.921875,5.112903,1.634921
Spucke,4.234375,4.781250,2.047619
Stachel,4.476191,4.062500,1.873016
Stahl,4.984127,2.359375,2.129032
Stamm,5.078125,2.258065,1.920635
Stapel,4.968750,1.918033,2.984127
St‰rke,6.349206,5.109375,7.327869
Stasi,3.380952,5.904762,4.952381
Statut,4.984375,2.193548,5.596774
Stecher,3.555556,5.269841,5.412698
Stecker,4.734375,2.409836,1.793651
Stein,4.984375,2.396825,1.333333
Steuer,4.281250,2.661290,4.758065
Stiefel,4.984375,3.064516,1.403226
Stiel,5.031250,2.571429,1.904762
Stift,5.359375,2.098361,1.555556
Stinker,3.396825,5.238095,6.225807
Stirn,5.375000,3.140625,1.806452
Stoff,4.984375,2.650794,2.936508
Stolz,5.578125,5.140625,7.919355
Stˆrer,3.380952,5.730159,5.317460
Strahlen,5.619048,3.765625,6.603175
Strand,6.596774,4.937500,2.269841
Strasse,5.206349,2.193548,1.873016
Streifen,5.359375,2.209677,2.774194
Streit,3.093750,5.790323,6.672131
Stress,3.515625,5.777778,7.349206
Stricher,3.190476,6.343750,5.016129
Strick,4.234375,3.890625,1.650794
Strumpf,4.953125,2.725807,1.730159
Student,5.718750,4.079365,3.777778
Stufe,5.031250,1.868853,2.079365
Stuhl,4.968750,2.031746,1.269841
Stummel,4.281250,3.328125,3.158730
St¸mper,3.793651,4.593750,6.145161
Stunde,5.031250,2.354839,5.587302
Stunk,3.531250,5.906250,6.822581
Stute,5.375000,3.906250,1.698413
Sucht,3.238095,6.349206,7.564516
Suff,3.492064,6.365079,6.209677
Summe,5.000000,2.606557,6.451613
S¸nde,3.903226,6.253968,7.854839
Suppe,5.218750,3.000000,2.079365
Tafel,5.125000,2.278689,1.523810
Talent,6.419355,4.571429,7.500000
Tango,6.250000,4.796875,3.774194
Tanz,6.046875,4.619048,3.730159
T‰nzer,5.904762,5.523810,3.317460
Tasche,5.093750,2.412698,1.596774
Tasse,5.078125,1.935484,1.349206
Taste,5.046875,2.048387,1.428571
T‰ter,3.296875,6.451613,4.603175
Taxi,5.109375,2.311475,1.564516
Technik,5.301587,2.580645,5.290323
Teig,5.468750,2.491803,1.920635
Tennis,5.437500,2.854839,2.161290
Teppich,4.984375,2.253968,1.714286
Terror,2.677419,7.349206,7.483871
Teufel,3.666667,6.253968,5.967213
Tinte,5.281250,2.640625,1.967742
Tisch,5.015625,1.790323,1.365079
Toaster,5.156250,2.161290,1.253968
Tod,2.725807,7.158730,6.370968
Torte,6.156250,3.612903,1.301587
Tˆtung,2.819672,7.714286,5.311475
Tragik,4.171875,5.093750,8.290323
Traktor,5.062500,2.098361,1.460318
Transfer,5.140625,2.290323,6.290323
Trauer,3.301587,6.754098,7.426230
Traum,6.612903,5.546875,6.935484
Trauma,3.265625,6.790323,6.661290
Tr‰umer,6.682540,5.078125,5.564516
Trauung,6.301587,5.718750,5.096774
Treffer,5.983871,4.174603,5.603175
Trennung,3.484375,6.841270,6.741936
Treppe,4.906250,2.250000,1.612903
Treue,6.476191,6.015625,7.870968
Tripper,3.142857,6.265625,4.951613
Triumph,6.419355,6.301587,7.387097
Troph‰e,6.419355,4.562500,3.079365
Trˆster,5.687500,4.250000,6.161290
Trottel,3.671875,5.218750,5.555556
Tr¸bsal,3.718750,5.190476,7.580645
Truhe,5.078125,3.032258,1.619048
Trumpf,5.936508,4.218750,6.112903
Tube,5.031250,2.049180,1.587302
Tuch,5.093750,2.453125,1.741936
T¸cke,3.571429,4.765625,7.516129
Tugend,6.225807,4.603175,7.548387
Tumor,3.000000,6.825397,3.174603
Tunte,3.781250,5.171875,4.444444
T¸r,5.156250,2.354839,1.333333
Turm,5.328125,2.746032,1.603175
Umlaut,5.142857,2.016129,5.483871
Umschlag,4.921875,2.131148,1.825397
Unheil,3.333333,5.603175,8.080645
Urin,3.671875,6.317460,2.222222
Urlaub,7.048387,5.421875,6.467742
Urne,3.562500,4.809524,2.000000
Urteil,4.126984,4.365079,6.516129
Verb,5.062500,1.790323,5.952381
Verbot,3.515625,6.295082,7.206349
Verkauf,5.312500,2.437500,5.704918
Verlust,3.140625,6.158730,7.868853
Verrat,3.158730,5.656250,7.338710
Verriss,4.484375,4.140625,6.967742
Viper,4.250000,4.873016,2.387097
Vorbild,6.269841,4.890625,6.854839
Vorgang,5.095238,2.380952,6.741936
Vorhang,5.312500,2.451613,2.301587
Vorspiel,6.730159,6.328125,6.428571
Vorteil,6.000000,3.453125,7.322581
Vortrag,5.281250,2.725807,4.888889
Vulva,5.269841,5.750000,2.634921
Wachs,5.421875,2.838710,1.887097
Wachstum,5.725807,4.031250,6.777778
Wade,5.109375,2.952381,1.714286
Waffe,3.531250,6.222222,1.677419
Waggon,5.174603,2.476191,1.380952
Wahrheit,7.234375,5.903226,8.306452
Wampe,4.000000,4.234375,3.065574
Wanst,3.718750,4.177419,4.476191
Wanze,3.984127,4.500000,2.063492
W‰rme,6.793651,5.174603,6.147541
Warze,3.375000,5.063492,1.854839
Weisheit,7.140625,5.095238,8.377049
Weste,5.125000,2.015873,1.725807
Wichser,3.206349,6.507937,5.555556
Wille,6.190476,4.937500,8.000000
Winkel,4.984375,1.770492,2.825397
Wissen,6.158730,4.682540,7.870968
Witz,6.507937,4.904762,6.269841
Wohl,6.193548,4.765625,7.564516
Wollust,6.000000,6.714286,7.704918
Wonne,6.265625,5.468750,7.774194
Wort,5.328125,2.603175,5.587302
Wunde,3.859375,5.222222,3.079365
Wunder,6.750000,6.640625,8.096774
Wunsch,6.322581,5.312500,7.919355
W¸rde,6.380952,4.656250,8.032258
W¸rger,3.387097,6.140625,4.412698
W¸rze,6.047619,4.046875,4.936508
Wut,3.562500,7.609375,7.645161
Yacht,5.828125,3.317460,1.661290
Zank,3.015625,5.781250,6.935484
Zauber,6.380952,5.000000,7.451613
Zecke,3.984127,5.859375,1.936508
Zeichen,5.250000,2.682540,4.532258
Zeile,5.125000,1.919355,3.492064
Zeitung,5.562500,2.419355,1.380952
Zelle,4.281250,3.269841,2.596774
Zelt,5.734375,3.269841,1.460318
Zettel,4.968750,2.129032,1.555556
Zicke,3.500000,6.062500,5.444444
Zimmer,5.375000,2.650794,2.238095
Zimt,5.984127,3.437500,2.161290
Zombie,3.603175,5.682540,5.483871
Zorn,3.437500,6.296875,7.403226
Zufahrt,5.078125,1.758065,4.730159
Zufuhr,5.015625,2.065574,5.693548
Zug,5.269841,2.161290,1.571429
Zugang,5.125000,2.174603,5.984127
Zugriff,4.718750,2.301587,6.666667
Zustand,5.015625,2.688525,7.225807
Zutritt,5.187500,2.546875,5.951613
female participants,,,
word,valence_mean,arousal_mean,concreteness_mean
Abdruck,5.121212,2.419355,4.419355
Abend,6.031250,4.606061,5.593750
Abfahrt,5.060606,2.096774,5.781250
Abfall,3.939394,3.187500,3.468750
Ablauf,5.060606,1.967742,7.437500
Absatz,5.242424,2.750000,4.406250
Abschaum,3.406250,5.939394,6.656250
Abscheu,3.393939,6.343750,8.000000
Absicht,4.878788,2.838710,7.500000
Abstand,4.909091,2.484849,6.093750
Abstieg,4.272727,2.968750,5.968750
Absturz,3.666667,4.393939,6.096774
Abteil,4.969697,1.870968,2.687500
Abzweig,4.909091,2.272727,5.562500
Achse,5.121212,2.033333,2.906250
Advent,6.424242,4.562500,5.875000
Ahorn,5.454546,2.687500,1.468750
Aids,2.906250,7.060606,5.531250
Akkord,5.454546,3.343750,6.031250
Akne,3.580645,5.363636,2.531250
Akte,4.757576,2.866667,2.843750
Akteur,5.242424,3.515152,4.875000
Akzent,5.363636,3.393939,6.968750
Album,5.121212,2.656250,2.343750
Alge,4.636364,2.419355,2.031250
Ampel,4.939394,2.161290,1.468750
Amsel,5.757576,2.593750,1.250000
Andrang,4.666667,3.515152,6.906250
Anfahrt,5.031250,2.500000,6.156250
Angel,4.969697,2.290323,1.375000
Angriff,4.303030,5.218750,6.437500
Angst,3.181818,7.212121,7.875000
Anhang,5.121212,2.468750,6.387097
Anker,5.031250,2.774194,1.281250
Ankunft,5.393939,2.419355,6.687500
Anlass,5.363636,2.812500,7.281250
Anlauf,5.121212,2.500000,6.354839
Anmut,6.393939,5.666667,8.062500
Anrecht,5.212121,2.843750,7.906250
Anreiz,6.187500,4.848485,7.593750
Ansatz,5.030303,2.062500,6.774194
Anschein,5.272727,3.212121,8.062500
Anschlag,3.593750,6.242424,6.343750
Ansporn,5.606061,4.393939,7.500000
Anstand,5.636364,2.906250,7.806452
Antrieb,5.272727,2.812500,7.125000
Anus,4.272727,5.575758,2.687500
Anwalt,4.757576,2.687500,3.656250
Anzahl,5.062500,2.548387,7.225807
Anzug,5.272727,2.322581,2.312500
Apfel,5.636364,3.848485,1.125000
Applaus,6.281250,4.939394,5.750000
Archiv,4.848485,2.633333,3.096774
ƒrger,3.545455,6.303030,8.322581
Armut,3.606061,5.500000,7.562500
Arsch,3.848485,6.454546,2.218750
Arznei,4.878788,3.656250,3.437500
Ass,5.454546,3.909091,4.031250
Ast,5.272727,2.250000,1.281250
ƒsthet,6.060606,4.000000,5.593750
Asthma,3.937500,4.272727,5.250000
Athlet,5.393939,3.333333,3.812500
Aufriss,5.151515,3.187500,6.312500
Aufsatz,5.121212,2.121212,4.625000
Aufsicht,5.060606,2.483871,6.531250
Aufstieg,5.939394,3.181818,6.031250
Aufzug,5.000000,2.468750,2.218750
Ausflug,5.757576,3.909091,6.187500
Ausguck,5.090909,3.156250,4.250000
Auskunft,5.000000,2.451613,7.000000
Autor,5.575758,3.322581,4.312500
Baby,6.545455,5.787879,1.937500
Bach,5.454546,3.625000,1.906250
Bad,5.878788,3.757576,1.625000
Bagger,4.909091,2.741936,1.250000
Bahn,4.969697,2.387097,1.437500
Balken,5.125000,2.343750,1.937500
Balkon,5.727273,3.500000,1.906250
Ball,5.090909,2.606061,1.156250
Balsam,6.125000,4.727273,4.406250
Bambus,5.454546,3.437500,1.500000
Bankrott,3.250000,4.696970,6.906250
Bar,5.545455,3.875000,2.687500
Basar,5.393939,4.161290,2.774194
Bastard,3.121212,5.969697,6.125000
Bastler,5.363636,2.909091,4.290323
Bauch,5.515152,3.666667,2.000000
Bauer,5.090909,2.580645,3.312500
Baum,5.727273,2.750000,1.437500
Becher,4.878788,1.741936,1.406250
Becken,5.090909,2.343750,1.937500
Beet,5.393939,2.354839,1.718750
Befund,4.909091,3.281250,5.812500
Beifall,6.406250,5.151515,5.687500
Bein,5.151515,2.750000,1.375000
Beispiel,5.121212,2.322581,6.937500
Beleg,5.181818,2.354839,4.687500
Berg,5.333333,3.843750,1.968750
Bericht,5.187500,2.193548,4.656250
Beruf,5.666667,3.000000,6.312500
Bescheid,4.969697,2.727273,6.468750
Besen,4.848485,2.225807,1.218750
Bestand,4.818182,2.468750,7.218750
Besteck,4.909091,2.096774,1.656250
Bestie,3.375000,6.818182,5.500000
Besuch,5.818182,4.424242,6.218750
Betrag,4.787879,3.032258,5.343750
Betreff,5.060606,2.096774,7.187500
Betrug,3.393939,5.515152,7.312500
Bett,5.575758,3.909091,1.375000
Beweis,5.363636,3.000000,5.875000
Biest,3.562500,6.545455,5.656250
Bild,5.531250,3.212121,2.250000
Bildnis,5.666667,2.969697,4.625000
Bildung,6.218750,4.424242,7.875000
Binde,4.606061,3.290323,2.187500
Birke,5.454546,2.625000,1.437500
Bistro,5.303030,3.375000,3.281250
Bitte,5.666667,4.937500,7.062500
Blase,4.757576,3.939394,1.875000
Blatt,5.424242,3.375000,2.031250
Blech,4.878788,2.000000,1.812500
Blinker,5.121212,2.483871,2.125000
Blume,6.281250,4.242424,1.437500
Bl¸te,6.636364,4.575758,1.750000
Blutung,3.606061,5.787879,3.218750
Bogen,5.272727,2.606061,3.562500
Bohne,5.303030,2.656250,1.437500
Bombe,3.031250,6.181818,2.218750
Bonbon,6.000000,3.696970,1.687500
Boot,5.454546,2.531250,1.375000
Bordell,3.625000,6.187500,2.718750
Bosheit,3.437500,5.515152,8.031250
Bote,5.406250,2.781250,3.937500
Braut,6.181818,5.718750,1.812500
Brett,4.939394,2.031250,1.562500
Brezel,5.333333,2.531250,1.343750
Brief,5.696970,4.757576,1.187500
Br¸cke,5.363636,2.838710,1.250000
Bruder,6.030303,3.727273,2.741936
Brust,6.000000,5.290323,1.562500
B¸chse,4.969697,2.500000,1.875000
Buckel,4.272727,3.212121,2.593750
B¸fett,5.878788,3.625000,3.156250
B¸hne,6.090909,4.636364,1.625000
B¸ndel,4.909091,2.774194,3.375000
B¸ro,5.000000,2.161290,2.937500
Busen,5.424242,5.666667,1.750000
Butter,4.875000,2.612903,1.750000
Chance,5.878788,5.515152,7.281250
Chaos,3.636364,6.121212,7.437500
Charme,6.515152,5.939394,7.718750
Dach,5.060606,2.548387,1.500000
Dackel,5.060606,2.900000,1.406250
Dame,5.696970,3.727273,3.812500
Damm,5.212121,2.656250,1.812500
D‰mon,3.375000,6.393939,6.375000
Dampf,5.060606,2.151515,3.161290
Dank,6.181818,4.848485,7.687500
Daumen,4.969697,2.406250,1.406250
Decke,5.212121,2.750000,1.437500
Deckel,4.878788,2.062500,2.093750
Delle,4.787879,2.906250,2.375000
Delphin,5.848485,3.030303,1.406250
Denkmal,5.454546,3.151515,1.812500
Depp,3.909091,5.030303,6.750000
Dessert,5.625000,4.727273,1.968750
Detail,5.090909,3.096774,7.031250
Diele,5.151515,2.322581,2.750000
Dildo,4.718750,5.727273,2.187500
Dirne,4.242424,4.484849,5.218750
Disco,5.878788,5.000000,3.281250
Distrikt,4.787879,2.531250,6.437500
Diva,5.696970,5.696970,5.718750
Docht,5.030303,3.187500,2.031250
Dorf,5.000000,2.750000,1.968750
Dose,4.909091,2.250000,1.312500
Dozent,5.121212,2.750000,3.062500
Draht,4.545455,2.718750,1.718750
Drangsal,3.562500,4.212121,7.781250
Dreck,3.606061,4.666667,2.906250
Drogen,2.848485,5.969697,3.250000
Drohung,3.333333,6.696970,7.375000
Drucker,4.939394,2.258065,2.625000
Duft,6.250000,5.696970,6.062500
Dummheit,3.787879,5.848485,8.062500
D¸rre,3.757576,4.121212,5.870968
Dusche,5.625000,3.625000,1.468750
Echo,5.303030,3.878788,6.062500
Efeu,5.303030,3.312500,1.562500
Effekt,5.030303,2.906250,7.343750
Ehe,5.545455,5.545455,6.548387
Ehre,6.363636,4.393939,8.387097
Ehrung,6.333333,4.787879,7.656250
Eiche,5.363636,2.843750,1.687500
Eifer,5.937500,4.515152,7.875000
Einfahrt,5.000000,2.031250,3.968750
Eintritt,5.000000,2.593750,6.562500
Eisen,4.727273,2.437500,2.032258
Eiter,3.437500,6.333333,2.656250
Ekel,3.363636,6.593750,7.906250
Ekzem,3.218750,6.242424,3.250000
Elan,5.575758,4.718750,7.968750
Elend,3.062500,6.454546,6.812500
Elfe,6.272727,4.333333,5.125000
Engel,6.666667,5.636364,4.562500
Ente,5.606061,3.000000,1.531250
Erbse,4.909091,2.281250,1.312500
Eule,5.484849,3.312500,1.437500
Fabel,5.606061,2.806452,5.156250
Fackel,5.515152,4.000000,1.562500
Faden,5.060606,2.387097,1.781250
F‰hre,5.375000,2.468750,1.875000
Fahrer,5.393939,2.193548,4.096774
Fahrt,5.333333,2.656250,5.258065
Faktor,5.151515,2.258065,6.781250
Falle,3.718750,4.484849,3.625000
Farbe,5.666667,4.272727,4.812500
Farmer,4.969697,2.375000,3.343750
Faser,5.121212,2.774194,2.437500
Fass,5.000000,2.656250,1.562500
F‰ulnis,3.000000,5.454546,5.250000
Fee,6.375000,4.424242,5.312500
Feier,6.121212,4.606061,4.437500
Feigling,3.909091,5.545455,6.343750
Feind,3.281250,6.606061,6.064516
Feld,5.303030,2.225807,2.375000
Felsen,5.515152,3.387097,1.250000
Fenster,5.303030,2.468750,1.406250
Ferse,4.939394,2.666667,2.000000
Fessel,3.696970,5.636364,2.064516
Fest,6.437500,3.878788,4.437500
Fete,6.062500,4.636364,4.812500
Fetzen,3.818182,4.575758,3.656250
Fick,4.272727,6.272727,4.935484
Fieber,3.515152,4.878788,6.093750
Figur,5.363636,3.812500,3.875000
Film,5.687500,4.757576,2.281250
Filter,5.060606,2.161290,2.125000
Finger,5.000000,3.636364,1.281250
Fisch,5.424242,2.843750,1.500000
Fixer,3.406250,5.741936,4.937500
Flagge,5.121212,2.806452,1.656250
Flasche,4.787879,2.562500,1.343750
Fleiss,6.454546,4.242424,8.156250
Flinte,3.696970,4.333333,2.000000
Flirt,6.375000,6.093750,6.593750
Fluch,3.281250,5.545455,8.062500
Fluss,5.818182,3.656250,1.750000
Fokus,5.333333,2.656250,6.906250
Folie,5.000000,2.200000,2.062500
Folter,3.093750,6.531250,6.750000
Fˆn,4.939394,2.696970,1.343750
Format,4.968750,1.875000,5.125000
Formel,5.060606,2.483871,5.967742
Fotze,3.121212,6.303030,3.468750
Fracht,4.878788,2.354839,3.406250
Fratze,3.636364,5.606061,4.937500
Freibad,5.969697,3.575758,2.343750
Freiheit,7.121212,6.212121,8.562500
Freude,6.625000,7.151515,8.062500
Freund,6.909091,7.090909,4.656250
Frieden,7.121212,6.545455,8.687500
Frische,6.151515,4.218750,7.062500
Frosch,4.848485,3.125000,1.343750
Frucht,5.848485,4.636364,2.500000
Fr¸hling,6.909091,5.812500,6.129032
Frust,3.545455,5.575758,8.375000
F¸lle,5.375000,3.757576,6.875000
Funzel,4.878788,3.531250,3.875000
Furcht,3.545455,6.781250,8.156250
Furie,3.500000,6.151515,6.562500
Furz,3.515152,5.545455,4.281250
Futter,5.000000,2.687500,2.656250
Gabel,5.272727,2.250000,1.156250
Gaffer,3.969697,5.484849,5.375000
Galgen,3.096774,5.093750,1.625000
Galle,3.939394,4.531250,3.000000
Gang,5.303030,2.451613,4.406250
Garn,5.181818,2.354839,1.656250
Gasse,5.000000,2.677419,2.967742
Gatte,5.757576,4.000000,4.687500
Geb‰ck,6.000000,3.666667,1.781250
Geb‰lk,4.878788,2.781250,3.419355
Gebiet,4.909091,2.419355,4.750000
Gebiss,4.303030,3.272727,1.812500
Gebrauch,5.030303,2.437500,7.093750
Gebr¸ll,3.757576,6.030303,5.593750
Geburt,6.848485,5.875000,3.531250
Geb¸sch,5.424242,2.593750,2.000000
Ged‰rm,3.575758,6.030303,3.750000
Gedicht,6.363636,4.843750,3.906250
Geduld,5.939394,4.187500,7.625000
Gefahr,3.909091,7.030303,7.281250
Gef¸hl,6.531250,7.090909,8.343750
Geheul,3.606061,5.333333,6.812500
Geier,4.030303,3.806452,1.625000
Geilheit,4.484849,6.515152,8.062500
Geisel,2.848485,6.363636,4.750000
Geiz,3.424242,5.393939,7.687500
Gelenk,5.181818,2.406250,1.843750
Gem‰cht,4.818182,4.531250,3.531250
Gemahl,5.909091,4.060606,4.187500
Genie,6.687500,6.181818,7.500000
Genuss,6.406250,6.545455,7.375000
Gep‰ck,5.242424,2.774194,2.562500
Gesang,6.575758,5.967742,4.906250
Geschenk,6.281250,4.181818,3.562500
Geschrei,3.484849,6.787879,6.437500
Geschw¸r,3.218750,5.939394,3.562500
Gesicht,5.812500,3.696970,2.218750
Gespˆtt,3.562500,5.696970,7.375000
Gestank,3.250000,6.093750,6.687500
Getier,4.181818,5.151515,4.125000
Getr‰nk,5.343750,3.838710,2.562500
Gewalt,3.093750,6.750000,7.375000
Gewand,5.787879,3.606061,2.875000
Gewinn,6.151515,5.636364,6.406250
Gew¸hl,3.757576,4.906250,6.322581
Gew¸rm,3.454546,5.935484,4.375000
Gez‰nk,3.272727,5.242424,7.187500
Ghetto,3.393939,6.060606,4.625000
Giebel,4.757576,2.290323,2.531250
Gier,3.062500,5.545455,8.187500
Gift,3.393939,6.375000,4.500000
Gipfel,5.575758,3.969697,1.968750
Glanz,5.909091,4.424242,6.281250
Glas,5.060606,2.437500,1.562500
Glaube,6.454546,4.406250,8.437500
Gleis,4.696970,2.516129,1.354839
Glied,5.272727,5.656250,2.406250
Glitzer,5.843750,4.093750,3.156250
Gl¸ck,6.909091,7.333333,8.593750
Gold,5.939394,4.156250,2.125000
Golf,5.090909,2.437500,3.406250
Gondel,5.454546,3.437500,1.968750
Gˆre,4.121212,5.060606,4.906250
Grab,3.406250,6.030303,2.312500
Graphik,5.406250,2.575758,3.562500
Gras,5.545455,2.843750,1.343750
Grazie,6.424242,4.606061,6.968750
Grind,4.242424,3.968750,3.218750
Grinsen,6.156250,5.636364,4.875000
Gr¸bchen,6.281250,4.060606,2.750000
Gruft,3.656250,5.575758,2.062500
Gr¸nder,5.424242,2.812500,5.343750
Gruppe,5.363636,3.030303,4.312500
Gunst,6.212121,3.787879,7.718750
G¸te,6.303030,4.937500,7.843750
Hafen,5.625000,3.343750,1.718750
Hai,4.030303,5.696970,1.656250
H‰lfte,5.000000,2.580645,5.375000
Hammer,4.818182,3.064516,1.258065
Handel,4.878788,2.548387,5.750000
Handlung,5.218750,3.031250,6.718750
Harem,4.212121,4.424242,4.718750
H‰rte,4.484849,4.121212,7.406250
H‰scher,3.636364,4.343750,5.812500
Hass,3.125000,7.212121,8.343750
Hast,3.848485,5.818182,7.750000
Hauch,5.969697,4.090909,6.656250
Haut,5.939394,3.909091,2.250000
Hecke,5.060606,2.562500,1.562500
Heft,5.060606,1.967742,1.437500
Hefter,5.060606,2.281250,1.687500
Hehler,3.343750,5.030303,5.531250
Heil,5.606061,4.500000,7.843750
Heilung,6.272727,4.656250,6.968750
Heimat,5.812500,5.939394,8.062500
Hektik,3.515152,6.212121,7.343750
Held,6.333333,5.090909,6.218750
Helfer,6.612903,4.424242,4.718750
Hemd,4.939394,2.718750,1.562500
Hengst,5.454546,3.781250,2.218750
Henkel,4.939394,1.935484,1.343750
Henker,3.030303,5.969697,3.625000
Herkunft,5.531250,2.939394,7.250000
Herpes,3.218750,5.696970,3.468750
Herz,6.545455,5.750000,2.312500
Hetze,3.406250,5.454546,7.437500
Hilfe,5.548387,4.545455,7.031250
Himmel,6.727273,5.363636,4.687500
Hintern,5.242424,5.787879,2.093750
Hobby,6.000000,3.909091,7.312500
Hochzeit,6.375000,5.696970,3.516129
Hocker,5.090909,1.903226,1.468750
Hoden,4.454546,5.696970,1.406250
Hoffnung,7.121212,5.875000,8.312500
Hohn,3.562500,4.696970,8.062500
Hˆlle,2.968750,6.437500,7.375000
