	Unnamed: 0	adjusted r	adjusted r-squared	lang	norm	r-squared	source	vecs	label
191	0.0	0.8016473250322611	0.6426384337313796	id	valence	0.6800648197867583	sianipar (2016)	wiki+subs	id sianipar (2016) valence
53	1.0	0.4168474123706351	0.17376176520009431	ms	lexical decision accuracy	0.17562266763864953	yap (2010)	fasttext	ms yap (2010) lexical decision accuracy
125	1.0	0.12971761495582715	0.016826659629828232	ms	lexical decision accuracy	0.019590020077903336	yap (2010)	subs	ms yap (2010) lexical decision accuracy
269	1.0	0.3018098056567993	0.09108915879059498	ms	lexical decision accuracy	0.09686241533366086	yap (2010)	wiki	ms yap (2010) lexical decision accuracy
197	1.0	0.30094664099329843	0.09056888072514926	ms	lexical decision accuracy	0.09399244666321332	yap (2010)	wiki+subs	ms yap (2010) lexical decision accuracy
52	0.0	0.6219575446015304	0.38683118728676463	ms	lexical decision rt	0.3909739576994743	yap (2010)	fasttext	ms yap (2010) lexical decision rt
124	0.0	0.6329922309365342	0.4006791644260107	ms	lexical decision rt	0.4664807542662114	yap (2010)	subs	ms yap (2010) lexical decision rt
268	0.0	0.6059104108895093	0.3671274260242939	ms	lexical decision rt	0.39039606570189	yap (2010)	wiki	ms yap (2010) lexical decision rt
196	0.0	0.6058881297232921	0.3671004257395888	ms	lexical decision rt	0.38097707413524334	yap (2010)	wiki+subs	ms yap (2010) lexical decision rt
54	0.0	0.7338586847301888	0.5385485691539227	nl	age of acquisition	0.5733179273894543	brysbaert (2014)	fasttext	nl brysbaert (2014) age of acquisition
126	0.0	0.6387488097495388	0.40800004195645256	nl	age of acquisition	0.4604518543166068	brysbaert (2014)	subs	nl brysbaert (2014) age of acquisition
270	0.0	0.6402001872712111	0.4098562797820936	nl	age of acquisition	0.4738459883439996	brysbaert (2014)	wiki	nl brysbaert (2014) age of acquisition
198	0.0	0.6944392681066845	0.4822458970885478	nl	age of acquisition	0.5167590456487572	brysbaert (2014)	wiki+subs	nl brysbaert (2014) age of acquisition
55	1.0	0.7975915946200592	0.6361523518085689	nl	concreteness	0.6772231303404981	brysbaert (2014)	fasttext	nl brysbaert (2014) concreteness
127	1.0	0.7735406843376974	0.5983651903256333	nl	concreteness	0.6752900321352281	brysbaert (2014)	subs	nl brysbaert (2014) concreteness
271	1.0	0.7542085945010775	0.5688306040192906	nl	concreteness	0.6576405268333063	brysbaert (2014)	wiki	nl brysbaert (2014) concreteness
199	1.0	0.8027340195180529	0.64438190609161	nl	concreteness	0.6904987286269961	brysbaert (2014)	wiki+subs	nl brysbaert (2014) concreteness
61	0.0	0.5960082212843902	0.3552257998385827	nl	prevalence	0.4351618191162124	keuleers (2015)	fasttext	nl keuleers (2015) prevalence
133	0.0	0.4054200327822568	0.16436540298116611	nl	prevalence	0.23466762141970146	keuleers (2015)	subs	nl keuleers (2015) prevalence
277	0.0	0.4653216303319589	0.21652421965479215	nl	prevalence	0.3008025342053365	keuleers (2015)	wiki	nl keuleers (2015) prevalence
205	0.0	0.5193534651850584	0.2697280217997277	nl	prevalence	0.3423534072375784	keuleers (2015)	wiki+subs	nl keuleers (2015) prevalence
56	0.0	0.7983328232102282	0.6373352966148136	nl	arousal	0.7009645160804496	roest (2018)	fasttext	nl roest (2018) arousal
128	0.0	0.8209863537243512	0.6740185930016056	nl	arousal	0.7155458048926998	roest (2018)	subs	nl roest (2018) arousal
272	0.0	0.708698234578947	0.5022531876953162	nl	arousal	0.5740036430803614	roest (2018)	wiki	nl roest (2018) arousal
200	0.0	0.8146147911891934	0.6635972580242132	nl	arousal	0.7123599958342991	roest (2018)	wiki+subs	nl roest (2018) arousal
60	4.0	0.7263961072878672	0.5276513046829666	nl	insulting	0.5803300765089257	roest (2018)	fasttext	nl roest (2018) insulting
132	4.0	0.8447323986302334	0.7135728252955876	nl	insulting	0.7575370278019509	roest (2018)	subs	nl roest (2018) insulting
276	4.0	0.6234383624650003	0.38867539179304106	nl	insulting	0.4442004477634755	roest (2018)	wiki	nl roest (2018) insulting
204	4.0	0.8302354344766691	0.6892908766606634	nl	insulting	0.7399416439552169	roest (2018)	wiki+subs	nl roest (2018) insulting
58	2.0	0.8158412953520331	0.6655970192016832	nl	taboo (general)	0.7320477854394946	roest (2018)	fasttext	nl roest (2018) taboo (general)
130	2.0	0.8286016396108947	0.6865806771658629	nl	taboo (general)	0.7288818563277408	roest (2018)	subs	nl roest (2018) taboo (general)
274	2.0	0.7194235850107418	0.5175702946697079	nl	taboo (general)	0.591508908193952	roest (2018)	wiki	nl roest (2018) taboo (general)
202	2.0	0.8385386887926366	0.7031471326020742	nl	taboo (general)	0.7548160912277857	roest (2018)	wiki+subs	nl roest (2018) taboo (general)
59	3.0	0.7615485888152422	0.5799562531264869	nl	taboo (personal)	0.6378569592487712	roest (2018)	fasttext	nl roest (2018) taboo (personal)
131	3.0	0.7982746798110545	0.6372424644274416	nl	taboo (personal)	0.6765038484916915	roest (2018)	subs	nl roest (2018) taboo (personal)
275	3.0	0.6832469446042752	0.4668263873110775	nl	taboo (personal)	0.53351587121266	roest (2018)	wiki	nl roest (2018) taboo (personal)
203	3.0	0.8063451799977758	0.6501925493056454	nl	taboo (personal)	0.6979702765709165	roest (2018)	wiki+subs	nl roest (2018) taboo (personal)
57	1.0	0.7891250442862229	0.6227183355197332	nl	valence	0.6848882511771861	roest (2018)	fasttext	nl roest (2018) valence
129	1.0	0.8069635951644542	0.651190243920741	nl	valence	0.691310969849507	roest (2018)	subs	nl roest (2018) valence
273	1.0	0.7222217146659758	0.5216042051350622	nl	valence	0.5961190915829283	roest (2018)	wiki	nl roest (2018) valence
201	1.0	0.8221005911066134	0.6758493818978432	nl	valence	0.7255124355197293	roest (2018)	wiki+subs	nl roest (2018) valence
67	5.0	0.7494576332696188	0.5616867440660984	pl	age of acquisition	0.6085870288588939	imbir (2016)	fasttext	pl imbir (2016) age of acquisition
139	5.0	0.6744671234592464	0.4549059006273904	pl	age of acquisition	0.4926724315692978	imbir (2016)	subs	pl imbir (2016) age of acquisition
283	5.0	0.6117545192590604	0.37424359183388417	pl	age of acquisition	0.4453335317673949	imbir (2016)	wiki	pl imbir (2016) age of acquisition
211	5.0	0.6989616671076878	0.4885474120859582	pl	age of acquisition	0.5328719271251112	imbir (2016)	wiki+subs	pl imbir (2016) age of acquisition
63	1.0	0.7331274018163849	0.5374757872940431	pl	arousal	0.5823544812629294	imbir (2016)	fasttext	pl imbir (2016) arousal
135	1.0	0.7171012407456875	0.5142341894790045	pl	arousal	0.556926186662512	imbir (2016)	subs	pl imbir (2016) arousal
279	1.0	0.6537514862452243	0.4273910057678397	pl	arousal	0.5085766335010321	imbir (2016)	wiki	pl imbir (2016) arousal
207	1.0	0.7253112100609704	0.5260763514401092	pl	arousal	0.5738057602432146	imbir (2016)	wiki+subs	pl imbir (2016) arousal
65	3.0	0.8694860841451849	0.7560060505221275	pl	concreteness	0.8191318042436571	imbir (2016)	fasttext	pl imbir (2016) concreteness
137	3.0	0.8680709864691484	0.7535472375495204	pl	concreteness	0.8161071318570099	imbir (2016)	subs	pl imbir (2016) concreteness
281	3.0	0.8173977962896191	0.6681391573791253	pl	concreteness	0.7950564208987407	imbir (2016)	wiki	pl imbir (2016) concreteness
209	3.0	0.8727397605544639	0.761674689652663	pl	concreteness	0.8307792645644457	imbir (2016)	wiki+subs	pl imbir (2016) concreteness
64	2.0	0.7175254786370591	0.5148428124933405	pl	dominance	0.5578316755643551	imbir (2016)	fasttext	pl imbir (2016) dominance
136	2.0	0.7104045122837589	0.5046745710731253	pl	dominance	0.5465729236285448	imbir (2016)	subs	pl imbir (2016) dominance
280	2.0	0.6206598606417906	0.3852186626118869	pl	dominance	0.4583933867324855	imbir (2016)	wiki	pl imbir (2016) dominance
208	2.0	0.7143809356124478	0.5103401211665162	pl	dominance	0.5566418266225843	imbir (2016)	wiki+subs	pl imbir (2016) dominance
66	4.0	0.7971043706727162	0.635375377745547	pl	imageability	0.6884285902014375	imbir (2016)	fasttext	pl imbir (2016) imageability
138	4.0	0.787555218423389	0.620243222065912	pl	imageability	0.6717361457790458	imbir (2016)	subs	pl imbir (2016) imageability
282	4.0	0.7323449996756546	0.5363291985499344	pl	imageability	0.6382083257854023	imbir (2016)	wiki	pl imbir (2016) imageability
210	4.0	0.7957005351374079	0.6331393416179574	pl	imageability	0.6905822705439362	imbir (2016)	wiki+subs	pl imbir (2016) imageability
62	0.0	0.7801735792876943	0.6086708138185721	pl	valence	0.6594942217318525	imbir (2016)	fasttext	pl imbir (2016) valence
134	0.0	0.7629575375979921	0.5821042041775913	pl	valence	0.6304308062466517	imbir (2016)	subs	pl imbir (2016) valence
278	0.0	0.6865239497489193	0.4713151335788566	pl	valence	0.5608444275119582	imbir (2016)	wiki	pl imbir (2016) valence
206	0.0	0.7708075744262669	0.5941443167929049	pl	valence	0.6480493381963973	imbir (2016)	wiki+subs	pl imbir (2016) valence
71	0.0	0.7985573229919162	0.6376937981040155	pt	age of acquisition	0.6380586114896585	cameirao (2010)	fasttext	pt cameirao (2010) age of acquisition
143	0.0	0.7651201926872637	0.5854089092577955	pt	age of acquisition	0.5897927317349565	cameirao (2010)	subs	pt cameirao (2010) age of acquisition
287	0.0	0.7427150538861297	0.5516256512690765	pt	age of acquisition	0.5583294352254715	cameirao (2010)	wiki	pt cameirao (2010) age of acquisition
215	0.0	0.7744660932618108	0.5997977296122118	pt	age of acquisition	0.6025538363536809	cameirao (2010)	wiki+subs	pt cameirao (2010) age of acquisition
69	1.0	0.6546955250458947	0.4286262305151197	pt	arousal	0.4323897779050085	soares (2012)	fasttext	pt soares (2012) arousal
141	1.0	0.6253109946418507	0.3910138400199806	pt	arousal	0.3979412505715157	soares (2012)	subs	pt soares (2012) arousal
285	1.0	0.6096294097094997	0.3716480171827531	pt	arousal	0.3819920971838635	soares (2012)	wiki	pt soares (2012) arousal
213	1.0	0.6370547577242213	0.40583876433906624	pt	arousal	0.41343574613457584	soares (2012)	wiki+subs	pt soares (2012) arousal
70	2.0	0.5826484831740967	0.3394792549450756	pt	dominance	0.34246004840312994	soares (2012)	fasttext	pt soares (2012) dominance
142	2.0	0.5679650413210837	0.3225842881628603	pt	dominance	0.32829936413424954	soares (2012)	subs	pt soares (2012) dominance
286	2.0	0.5366320326427719	0.28797393845831304	pt	dominance	0.2959891176599361	soares (2012)	wiki	pt soares (2012) dominance
214	2.0	0.5735148805883348	0.3289193182562519	pt	dominance	0.3350764286472557	soares (2012)	wiki+subs	pt soares (2012) dominance
68	0.0	0.858761734640375	0.7374717168825459	pt	valence	0.7439470782990756	soares (2012)	fasttext	pt soares (2012) valence
140	0.0	0.8363506532111818	0.6994824151267706	pt	valence	0.7118748201191741	soares (2012)	subs	pt soares (2012) valence
284	0.0	0.8085447492477155	0.6537446115360511	pt	valence	0.6719402866086251	soares (2012)	wiki	pt soares (2012) valence
212	0.0	0.8416409145723125	0.7083594290821186	pt	valence	0.7216193592816853	soares (2012)	wiki+subs	pt soares (2012) valence
