word	prevalence
salvaging	0.99
salvation	1.00
salve	0.93
salver	0.48
salvia	0.79
salvific	0.14
salvo	0.72
sam	0.77
samara	0.28
samarium	0.19
samba	0.89
sambo	0.53
same	0.99
sameness	0.88
samey	0.29
samisen	0.11
samizdat	0.11
samovar	0.35
sampan	0.29
sample	1.00
sampler	0.99
sampling	0.99
samsara	0.30
samsonite	0.88
samurai	0.98
san	0.52
sanative	0.17
sanatoria	0.43
sanatorium	0.90
sancta	0.22
sanctification	0.94
sanctified	0.96
sanctifier	0.87
sanctify	0.98
sanctimonious	0.93
sanctimoniously	0.95
sanctimoniousness	0.86
sanctimony	0.96
sanction	0.99
sanctity	0.93
sanctuary	1.00
sanctum	0.97
sand	1.00
sandal	0.98
sandaled	0.74
sandalwood	0.93
sandarac	0.10
sandbag	0.99
sandbagger	0.92
sandbank	0.91
sandbar	0.94
sandblast	0.96
sandblaster	0.96
sandbox	1.00
sandbur	0.31
sandcastle	0.99
sanded	0.96
sander	0.81
sanders	0.70
sandfish	0.80
sandglass	0.71
sandiness	0.82
sanding	0.98
sandlot	0.79
sandman	0.98
sandpaper	0.99
sandpiper	0.87
sandpit	0.98
sandshoe	0.66
sandspur	0.55
sandstone	0.99
sandstorm	0.99
sandwich	0.99
sandworm	0.92
sandwort	0.49
sandy	0.99
sane	0.99
sanely	0.96
saneness	0.81
sang	0.93
sangfroid	0.47
sangria	0.94
sanguinary	0.68
sanguine	0.88
sanguinely	0.82
sanguineness	0.76
sanguineous	0.73
sanguinity	0.80
sanitarian	0.83
sanitarily	0.87
sanitarium	0.97
sanitary	1.00
sanitation	0.99
sanitize	0.99
sanitizer	0.99
sanity	0.99
sank	0.98
sans	0.84
sansei	0.32
sanskrit	0.85
sap	0.97
saphead	0.44
saphenous	0.24
sapid	0.25
sapience	0.55
sapiens	0.89
sapient	0.71
sapless	0.85
sapling	0.97
sapodilla	0.20
saponaceous	0.26
saponification	0.38
sapper	0.65
sapphire	0.99
sappiness	0.84
sapping	0.93
sappy	0.95
saprogenic	0.30
saprophyte	0.30
saprophytic	0.36
sapsago	0.06
sapsucker	0.68
sapwood	0.76
saraband	0.23
saran	0.44
sarcasm	0.99
sarcastic	1.00
sarcastically	0.98
sarcolemma	0.25
sarcoma	0.77
sarcomere	0.26
sarcophagi	0.71
sarcophagus	0.91
sardine	0.97
sardonic	0.89
sardonically	0.86
sardonyx	0.34
sarge	0.67
sari	0.74
sarong	0.85
sarsaparilla	0.70
sartor	0.23
sartorial	0.76
sartorially	0.68
sash	0.97
sashay	0.78
sashimi	0.78
sasquatch	0.91
sass	0.89
sassafras	0.76
sassy	0.99
sat	0.99
satang	0.11
satanic	0.99
satanically	0.94
satay	0.68
satchel	0.98
sate	0.73
sateen	0.63
satellite	1.00
sati	0.17
satiability	0.91
satiable	0.91
satiate	0.85
satiation	0.83
satiety	0.69
satin	0.98
satinwood	0.72
satiny	0.73
satire	0.99
satiric	0.90
satirical	0.97
satirically	0.97
satirist	0.93
satirize	0.91
satisfaction	0.99
satisfactorily	0.91
satisfactoriness	0.53
satisfactory	1.00
satisfied	0.99
satisfier	0.90
satisfy	1.00
satisfying	1.00
satisfyingly	0.95
satrap	0.23
satrapy	0.20
saturate	0.98
saturated	0.99
saturation	0.99
saturator	0.78
saturday	0.99
saturnalia	0.52
saturnine	0.57
satyr	0.82
satyriasis	0.23
sauce	1.00
sauceboat	0.62
saucebox	0.52
saucepan	0.98
saucer	0.99
saucily	0.84
sauciness	0.95
saucy	0.99
sauerbraten	0.42
sauerkraut	0.94
sault	0.23
sauna	0.99
saunter	0.92
sauntering	0.95
saurian	0.38
sauropod	0.44
sausage	1.00
sauterne	0.38
sauternes	0.33
savable	0.68
savage	1.00
savagely	0.98
savageness	0.95
savagery	0.95
savagism	0.59
savanna	0.89
savannah	0.97
savant	0.88
save	0.99
saved	0.99
saver	0.98
saving	0.99
savings	0.99
savior	0.96
savoir	0.76
savor	0.96
savored	0.97
savorless	0.73
savory	0.98
savvy	0.98
saw	0.99
sawbones	0.64
sawbuck	0.60
sawdust	0.99
sawed	0.96
sawfish	0.79
sawfly	0.38
sawhorse	0.82
sawing	0.97
sawmill	0.97
sawmilling	0.76
sawn	0.58
sawtooth	0.90
sawyer	0.80
sax	0.94
saxhorn	0.34
saxifrage	0.19
saxophone	0.99
saxophonist	0.98
saxtuba	0.07
say	0.99
saying	1.00
sayonara	0.69
scab	0.99
scabbard	0.87
scabbed	0.96
scabbiness	0.82
scabby	0.94
scabies	0.92
scabious	0.55
scabland	0.13
scabrous	0.45
scads	0.57
scaffold	0.99
scaffolding	0.97
scalability	0.86
scalable	0.87
scalar	0.54
scalawag	0.74
scald	0.98
scalded	0.99
scalding	0.98
scale	1.00
scaleable	0.91
scaled	1.00
scaleless	0.90
scalene	0.62
scales	0.99
scaling	0.99
scallion	0.94
scallop	1.00
scalloping	0.90
scallywag	0.96
scalp	1.00
scalpel	0.96
scalper	0.94
scalping	0.99
scaly	0.90
scam	0.99
scamble	0.35
scammer	0.98
scammony	0.06
scamp	0.93
scamper	0.95
scampi	0.92
scan	1.00
scandal	0.99
scandalize	0.97
scandalmonger	0.72
scandalous	0.99
scandalously	0.96
scandium	0.30
scanner	1.00
scanning	1.00
scansion	0.27
scant	0.96
scantily	0.96
scantiness	0.86
scantling	0.43
scantly	0.88
scanty	0.87
scape	0.87
scapegoat	0.99
scapegrace	0.29
scaphoid	0.35
scapula	0.93
scapular	0.74
scar	1.00
scarab	0.88
scarce	0.99
scarcely	1.00
scarceness	0.93
scarcity	0.96
scare	0.99
scarecrow	0.99
scared	1.00
scaremonger	0.84
scaremongering	0.79
scarf	1.00
scarfskin	0.19
scarification	0.76
scarify	0.63
scarily	0.93
scariness	0.95
scarlet	0.99
scarp	0.47
scarping	0.43
scarred	0.98
scarring	0.98
scary	1.00
scat	0.96
scathe	0.95
scathing	0.97
scathingly	0.97
scatological	0.70
scatology	0.64
scatter	1.00
scatterbrain	0.98
scatterbrained	0.97
scatterbrains	0.97
scattered	0.99
scattergood	0.33
scattering	1.00
scatterplot	0.66
scattershot	0.79
scatty	0.70
scavenge	0.99
scavenger	0.99
scavenging	0.98
scenario	0.99
scenarist	0.40
scend	0.21
scene	0.99
scenery	0.99
sceneshifter	0.67
scenic	0.99
scenically	0.77
scent	0.99
scented	1.00
scenting	0.89
scentless	0.98
scepter	0.88
sceptic	0.93
schadenfreude	0.61
schedule	1.00
scheduler	0.92
schema	0.79
schemata	0.72
schematic	0.97
schematically	0.95
schematization	0.75
schematize	0.64
scheme	1.00
schemer	0.80
scheming	0.95
scherzo	0.32
schilling	0.81
schipperke	0.15
schism	0.83
schismatic	0.76
schismatically	0.60
schist	0.38
schistose	0.09
schizocarp	0.08
schizogenesis	0.44
schizoid	0.81
schizophrenia	0.98
schizophrenic	0.99
schizopod	0.32
schizothyme	0.13
schizotypal	0.44
schlemiel	0.34
schlep	0.76
schlock	0.48
schmaltz	0.69
schmaltzy	0.69
schmooze	0.92
schmuck	0.94
schnapps	0.89
schnauzer	0.86
schnitzel	0.91
schnook	0.44
schnozzle	0.52
scholar	0.99
scholarliness	0.86
scholarly	0.98
scholarship	1.00
scholastic	0.98
scholastically	0.98
scholasticism	0.81
scholiast	0.26
school	1.00
schoolbag	0.94
schoolbook	0.96
schoolboy	0.96
schoolchild	0.87
schooldays	0.88
schooled	0.99
schoolfellow	0.79
schoolgirl	0.94
schoolhouse	0.98
schooling	1.00
schoolman	0.59
schoolmarm	0.69
schoolmaster	0.98
schoolmasterish	0.63
schoolmasterly	0.64
schoolmate	0.98
schoolmistress	0.91
schoolroom	0.94
schoolteacher	0.89
schoolwork	0.97
schoolyard	0.98
schooner	0.81
schottische	0.12
schuss	0.26
schwa	0.33
schweppes	0.67
sciaenid	0.07
sciatic	0.73
sciatica	0.76
science	1.00
scientific	1.00
scientifically	1.00
scientism	0.49
scientist	1.00
scientologist	0.98
scientology	0.99
scilicet	0.10
scimitar	0.73
scintilla	0.57
scintillate	0.81
scintillating	0.84
scintillatingly	0.78
scintillation	0.79
scintillator	0.68
scion	0.82
scissile	0.16
scission	0.33
scissor	0.98
scissoring	0.92
scissors	0.99
scissortail	0.55
sciurid	0.06
sclera	0.53
scleral	0.34
scleroderma	0.61
scleroid	0.55
sclerosis	0.90
sclerotic	0.60
sclerous	0.44
scoff	0.97
scoffer	0.85
scoffing	0.98
scofflaw	0.37
scold	1.00
scolder	0.83
scolding	0.99
scoliosis	0.92
sconce	0.82
scone	0.98
scoop	0.99
scooped	0.99
scooper	0.96
scoopful	0.90
scooping	0.99
scoot	0.98
scooter	1.00
scop	0.11
scope	1.00
scopolamine	0.36
scorbutic	0.11
scorch	0.99
scorched	0.99
scorcher	0.98
scorching	0.99
score	1.00
scoreboard	0.99
scorebook	0.99
scorecard	0.98
scored	1.00
scorekeeper	0.99
scorekeeping	0.98
scoreless	0.96
scorer	0.94
scoria	0.25
scoriae	0.17
scoring	0.99
scorn	0.98
scorned	0.99
scorner	0.85
scornful	0.99
scornfully	0.99
scornfulness	0.94
scorpion	0.98
scot	0.73
scotch	1.00
scotching	0.56
scoter	0.10
scotoma	0.24
scoundrel	0.98
scour	0.97
scourage	0.58
scoured	0.99
scourer	0.86
scourge	0.95
scourging	0.92
scouring	0.99
scout	1.00
scouting	1.00
scoutmaster	0.96
scouts	1.00
scow	0.46
scowl	0.98
scowling	0.99
scrabble	0.99
scrabbled	0.88
scrag	0.57
scraggily	0.83
scraggly	0.94
scraggy	0.86
scram	0.98
scramble	1.00
scrambled	1.00
scrambler	0.99
scrambling	1.00
scrap	1.00
scrapbook	1.00
scrape	1.00
scraped	0.98
scraper	0.99
scrapheap	0.87
scrapie	0.36
scraping	0.99
scrapped	1.00
scrapper	0.96
scrappily	0.88
scrappiness	0.94
scrapping	0.99
scrapple	0.65
scrappy	1.00
scratch	0.99
scratchboard	0.92
scratcher	0.98
scratches	1.00
scratchiness	0.92
scratching	0.99
scratchproof	0.94
scratchy	0.97
scrawl	0.96
scrawniness	0.91
scrawny	0.99
scream	0.99
screamer	0.99
screaming	1.00
screamingly	0.85
scree	0.58
screech	0.99
screeching	0.99
screechy	0.93
screed	0.52
screen	1.00
screened	1.00
screener	0.91
screening	0.99
screenplay	1.00
screensaver	0.99
screenshot	1.00
screenwriter	1.00
screenwriting	0.99
screw	0.99
screwball	0.97
screwdriver	1.00
screwed	0.99
screwing	1.00
screwworm	0.40
screwy	0.95
scribal	0.49
scribble	0.98
scribbled	1.00
scribbler	0.99
scribbling	1.00
scribe	0.99
scriber	0.84
scribing	0.91
scrim	0.59
scrimmage	0.91
scrimp	0.85
scrimped	0.87
scrimption	0.13
scrimpy	0.66
scrimshaw	0.75
scrip	0.61
script	1.00
scriptorium	0.58
scriptural	0.92
scripturally	0.86
scripture	1.00
scriptwriter	0.97
scrivener	0.54
scrod	0.38
scrofula	0.25
scrofulous	0.31
scroll	0.99
scrollbar	0.96
scrolled	0.98
scrollwork	0.83
scrooge	0.99
scrota	0.63
scrotal	0.87
scrotum	1.00
scrounge	0.98
scrounger	0.95
scrounging	0.97
scrub	0.99
scrubbed	1.00
scrubber	0.98
scrubbiness	0.76
scrubby	0.90
scrubland	0.57
scrubwoman	0.63
scruff	0.99
scruffy	0.99
scrum	0.85
scrummage	0.69
scrummy	0.64
scrump	0.55
scrumptious	0.99
scrumptiously	0.95
scrumptiousness	0.96
scrunch	0.96
scruple	0.94
scrupulosity	0.59
scrupulous	0.96
scrupulously	0.98
scrupulousness	0.89
scrutinize	0.99
scrutinizer	0.95
scrutiny	0.98
scuba	1.00
scud	0.78
scudder	0.58
scuff	0.97
scuffed	0.98
scuffle	0.98
scug	0.13
scull	0.71
scullery	0.83
scullion	0.58
sculpt	1.00
sculptor	0.99
sculptress	0.91
sculptural	0.94
sculpturally	0.88
sculpture	0.99
sculptured	0.99
sculpturing	0.91
scum	1.00
scumbag	0.99
scumble	0.28
scummy	0.93
scup	0.16
scupper	0.58
scuppernong	0.16
scurf	0.35
scurfy	0.23
scurrile	0.17
scurrility	0.27
scurrilous	0.71
scurrilously	0.66
scurry	0.98
scurvy	0.99
scut	0.38
scute	0.20
scuttle	0.98
scuttlebutt	0.82
scuttling	0.90
scyphozoan	0.12
scythe	0.90
se	0.19
sea	1.00
seabed	0.96
seabird	0.97
seaboard	0.95
seaborne	0.88
seacoast	0.83
seadog	0.84
seafarer	0.94
seafaring	0.96
seafloor	0.94
seafood	0.99
seafowl	0.84
seafront	0.95
seagoing	0.92
seagull	0.99
seahorse	0.99
seal	1.00
sealable	0.95
sealant	0.87
sealed	1.00
sealer	0.96
sealift	0.65
sealing	0.98
sealskin	0.83
seam	0.97
seaman	0.97
seamanlike	0.72
seamanship	0.92
seamark	0.56
seamed	0.92
seaming	0.87
seamless	0.99
seamlessly	0.99
seamlessness	0.97
seamount	0.48
seamster	0.73
seamstress	0.99
seamy	0.60
seance	0.85
seaplane	0.91
seaport	0.99
seaquake	0.64
sear	0.95
search	0.99
searchable	1.00
searcher	0.98
searching	1.00
searchingly	0.88
searchlight	0.98
seared	0.98
searing	0.98
seascape	0.98
seashell	0.99
seashore	0.99
seasick	0.99
seasickness	0.98
seaside	1.00
season	1.00
seasonable	0.97
seasonableness	0.60
seasonably	0.99
seasonal	1.00
seasonality	0.89
seasonally	0.99
seasoned	1.00
seasoning	1.00
seastrand	0.47
seat	1.00
seatbelt	1.00
seated	1.00
seating	0.99
seatrain	0.37
seatwork	0.58
seawall	0.95
seaward	0.96
seaware	0.49
seawater	0.98
seaway	0.85
seaweed	1.00
seaworthiness	0.93
seaworthy	0.97
sebaceous	0.73
seborrhea	0.37
sebum	0.52
sec	0.78
secant	0.57
secede	0.87
secession	0.94
secessionism	0.72
secessionist	0.81
seclude	0.97
secluded	0.99
secluding	0.96
seclusion	0.99
seclusive	0.83
second	0.99
secondarily	0.91
secondary	1.00
seconder	0.68
secondhand	0.99
secondly	0.98
secondment	0.43
secrecy	0.98
secret	1.00
secretarial	0.97
secretariat	0.91
secretary	1.00
secrete	0.96
secretin	0.44
secretion	0.98
secretive	0.98
secretively	0.99
secretiveness	0.94
secretly	0.99
secretor	0.74
secretory	0.49
sect	0.94
sectarian	0.89
sectarianism	0.88
sectary	0.28
sectile	0.38
section	1.00
sectional	0.98
sectionalism	0.88
sectionalist	0.79
sectionalize	0.85
sector	0.99
sectored	0.88
sectorial	0.82
secular	0.98
secularism	0.92
secularist	0.91
secularity	0.87
secularization	0.91
secularize	0.89
secularizer	0.65
secularly	0.92
securable	0.95
secure	1.00
securely	1.00
securer	0.85
security	1.00
sedan	0.94
sedate	0.99
sedately	0.95
sedateness	0.77
sedation	0.99
sedative	0.99
sedentarily	0.81
sedentary	0.93
sedge	0.51
sedgy	0.19
sediment	0.99
sedimentary	0.99
sedimentation	0.96
sedimentology	0.80
sedition	0.85
seditionist	0.72
seditious	0.79
seditiousness	0.72
seduce	0.99
seducement	0.68
seducer	0.99
seducible	0.82
seducing	0.99
seduction	1.00
seductive	0.99
seductively	0.99
seductiveness	0.99
seductress	0.96
sedulity	0.24
sedulous	0.39
sedulously	0.38
sedulousness	0.32
sedum	0.36
see	1.00
seeable	0.80
seed	1.00
seedbed	0.80
seedcake	0.70
seedcase	0.66
seedeater	0.57
seeded	0.99
seeder	0.91
seedily	0.83
seediness	0.94
seedless	1.00
seedling	0.98
seedpod	0.80
seedtime	0.53
seedy	0.97
seeing	1.00
seek	1.00
seeker	0.99
seeking	1.00
seem	0.99
seeming	0.98
seemingly	0.99
seemliness	0.82
seemly	0.94
seen	1.00
seep	0.90
seepage	0.77
seeped	0.86
seer	0.90
seersucker	0.74
seesaw	0.99
seethe	0.89
seething	0.96
segment	1.00
segmental	0.82
segmentation	0.97
segmented	0.99
sego	0.16
segregate	0.98
segregation	0.99
segregationist	0.92
segregator	0.93
segue	0.72
seigneur	0.42
seignior	0.24
seigniorial	0.22
seine	0.44
seiner	0.16
seism	0.24
seismic	0.94
seismically	0.87
seismicity	0.64
seismogram	0.81
seismograph	0.94
seismographer	0.93
seismographic	0.93
seismography	0.91
seismologic	0.88
seismological	0.92
seismologist	0.91
seismology	0.93
seismometer	0.83
seizable	0.92
seize	0.98
seizer	0.56
seizing	0.98
seizure	0.98
seldom	0.99
select	1.00
selectable	0.98
selected	1.00
selectee	0.78
selection	1.00
selective	0.99
selectively	1.00
selectiveness	0.97
selectivity	0.97
selectman	0.52
selector	0.96
selenite	0.38
selenium	0.82
selenographer	0.33
selenologist	0.30
self	0.99
selfdom	0.63
selfhood	0.81
selfish	0.99
selfishly	0.99
selfishness	1.00
selfless	0.99
selflessly	0.99
selflessness	0.99
selfness	0.77
selfsame	0.69
selfsameness	0.57
sell	1.00
sellable	0.89
seller	0.99
selling	1.00
sellotape	0.44
sellout	0.98
seltzer	0.89
selvage	0.39
selvedge	0.31
semantic	0.98
semantically	0.92
semanticist	0.80
semantics	0.97
semaphore	0.61
semblance	0.91
semeiotic	0.46
semeiotics	0.39
semen	0.98
semester	0.99
semi	0.98
semiannual	0.93
semiannually	0.91
semiarid	0.48
semiautomatic	0.97
semiautomatics	0.93
semiautonomous	0.88
semibreve	0.36
semicircle	0.99
semicircular	0.99
semicolon	0.97
semiconducting	0.94
semiconductor	0.98
semiconscious	0.99
semiconsciously	0.97
semidarkness	0.87
semidetached	0.90
semidiurnal	0.56
semidried	0.75
semidry	0.57
semidrying	0.62
semielliptical	0.79
semifinal	0.97
semifinalist	0.98
semiformal	0.96
semiliterate	0.79
semilunar	0.76
semimetal	0.52
semimonthly	0.73
seminal	0.95
seminally	0.89
seminar	1.00
seminarian	0.79
seminary	0.96
seminiferous	0.43
seminoma	0.28
seminude	0.71
semiofficial	0.91
semiofficially	0.81
semiology	0.59
semiotic	0.70
semiotics	0.63
semipermeable	0.91
semiprecious	0.95
semiprivate	0.89
semipro	0.82
semiprofessional	0.96
semipublic	0.87
semiquaver	0.59
semiretirement	0.90
semirural	0.79
semis	0.64
semisecret	0.77
semiserious	0.78
semiseriously	0.73
semiskilled	0.90
semisoft	0.87
semisolid	0.90
semispherical	0.88
semisweet	0.91
semitism	0.91
semitone	0.76
semitrailer	0.71
semitransparent	0.98
semitropical	0.93
semivowel	0.44
semiweekly	0.88
semiyearly	0.71
semolina	0.79
sempiternity	0.16
sen	0.16
senate	0.99
senator	1.00
senatorial	0.88
senatorially	0.74
send	0.99
sender	0.97
sending	1.00
sendoff	0.77
senesce	0.32
senescence	0.45
senescent	0.45
seneschal	0.31
senile	0.99
senility	0.91
senior	0.99
seniority	0.98
senor	0.42
senorita	0.80
sensate	0.67
sensation	0.99
sensational	1.00
sensationalism	0.98
sensationalist	0.99
sensationalistic	0.87
sensationalize	0.99
sensationally	0.99
sensatory	0.75
sense	0.99
sensed	0.97
sensei	0.77
senseless	1.00
senselessly	0.96
senselessness	0.98
sensibility	1.00
sensible	1.00
sensibleness	0.82
sensibly	0.99
sensitive	1.00
sensitively	0.97
sensitiveness	0.85
sensitivity	1.00
sensitization	0.93
sensitize	0.93
sensitizer	0.88
sensitometer	0.38
sensor	0.99
sensorial	0.77
sensorimotor	0.42
sensorium	0.58
sensory	1.00
sensual	1.00
sensualist	0.91
sensualistic	0.80
sensuality	0.99
sensually	1.00
sensuous	0.95
sensuously	0.95
sensuousness	0.90
sent	1.00
sentence	1.00
sentenced	0.99
sentencing	0.99
sentential	0.65
sententious	0.61
sententiously	0.58
sententiousness	0.50
sentience	0.75
sentient	0.87
sentiment	0.99
sentimental	1.00
sentimentalism	0.94
sentimentalist	0.98
sentimentality	0.98
sentimentalize	0.87
sentimentally	0.97
sentinel	0.95
sentry	0.93
sepal	0.41
separability	0.85
separable	0.97
separate	0.98
separately	0.99
separateness	0.85
separates	0.98
separating	0.99
separation	0.99
separatism	0.94
separatist	0.93
separator	0.97
sepia	0.94
sepoy	0.18
seppuku	0.37
sepsis	0.77
sept	0.58
septa	0.53
septal	0.54
september	1.00
septennial	0.75
septet	0.66
septic	0.99
septicemia	0.66
septillion	0.68
septuagenarian	0.71
septum	0.98
septuplet	0.88
sepulcher	0.72
sepulchral	0.67
sepulture	0.47
sequel	0.99
sequence	0.99
sequencer	0.94
sequencing	0.99
sequent	0.64
sequential	0.98
sequentiality	0.89
sequentially	0.98
sequester	0.91
sequestered	0.93
sequestrate	0.76
sequestration	0.90
sequin	0.95
sequined	0.93
sequitur	0.74
sequoia	0.86
ser	0.15
sera	0.30
seraglio	0.23
serape	0.38
seraph	0.71
seraphic	0.67
seraphim	0.78
sere	0.30
serenade	0.98
serendipitous	0.98
serendipity	0.96
serene	0.98
serenely	0.95
sereneness	0.77
serenity	0.99
serer	0.07
serf	0.85
serfdom	0.76
serge	0.68
sergeant	0.97
serial	1.00
serialization	0.90
serialize	0.92
serially	0.88
seriate	0.36
seriatim	0.12
sericulture	0.37
series	1.00
serif	0.76
serigraph	0.37
serigraphy	0.24
serine	0.48
seriocomic	0.28
seriocomically	0.34
serious	1.00
seriously	1.00
seriousness	0.99
sermon	0.98
sermonic	0.66
sermonize	0.77
sermonizer	0.63
serologic	0.37
serological	0.44
serologically	0.42
serologist	0.51
serology	0.45
seropositive	0.37
serosa	0.24
serotonergic	0.33
serotonin	0.93
serotoxin	0.74
serotype	0.40
serous	0.25
serpent	0.99
serpentine	0.96
serrano	0.61
serrate	0.81
serrated	0.95
serration	0.78
serried	0.22
serum	0.97
servable	0.90
servant	1.00
serve	1.00
server	0.99
service	1.00
serviceability	0.96
serviceable	0.99
serviceableness	0.65
serviceably	0.85
serviceberry	0.18
serviceman	0.99
servicer	0.90
servicewoman	0.94
serviette	0.66
servile	0.80
servility	0.80
serving	1.00
servitor	0.42
servitude	0.97
servlet	0.43
servo	0.39
servomechanism	0.46
servomotor	0.42
sesame	0.99
sesquicentennial	0.70
sesquipedalian	0.40
sessile	0.31
session	1.00
sessional	0.78
sessions	1.00
sesterce	0.13
sestet	0.24
sestina	0.16
set	0.99
seta	0.15
setaceous	0.41
setae	0.19
setback	1.00
setline	0.59
setoff	0.64
setout	0.57
setpoint	0.84
setscrew	0.38
sett	0.17
settable	0.64
settee	0.72
setter	0.96
setting	1.00
settle	1.00
settled	0.99
settlement	0.99
settler	0.99
settling	0.98
settlings	0.79
setup	0.98
seven	1.00
sevenfold	0.97
seventeen	0.99
seventeenth	0.99
seventh	1.00
seventhly	0.40
seventieth	0.92
seventy	1.00
seventyfold	0.82
sever	0.98
severable	0.96
several	0.99
severally	0.79
severalty	0.38
severance	0.97
severe	1.00
severely	0.99
severer	0.74
severity	1.00
sew	0.99
sewage	0.98
sewed	0.90
sewer	0.99
sewerage	0.73
sewing	1.00
sewingmachine	0.68
sewn	0.98
sex	1.00
sexagenarian	0.68
sexcentenary	0.47
sexed	0.95
sexiness	0.99
sexism	0.99
sexist	1.00
sexless	0.98
sexologist	0.94
sexology	0.88
sexpartite	0.19
sexploitation	0.82
sexpot	0.85
sextant	0.83
sextet	0.87
sextillion	0.70
sextillionth	0.62
sexting	0.94
sexton	0.81
sextuple	0.90
sextuplet	0.97
sexual	1.00
sexuality	1.00
sexualize	0.98
sexually	0.99
sexy	1.00
shabbily	0.90
shabbiness	0.96
shabby	1.00
shack	0.99
shackle	0.99
shackler	0.77
shackling	0.90
shad	0.46
shadberry	0.14
shadbush	0.14
shaddock	0.37
shade	1.00
shaded	0.99
shadily	0.90
shadiness	0.98
shading	0.98
shadow	1.00
shadowbox	0.90
shadowboxing	0.93
shadowed	0.99
shadowgraph	0.65
shadowiness	0.72
shadowing	0.99
shadowlike	0.88
shadowy	0.98
shady	0.99
shaft	1.00
shafted	0.98
shafting	0.95
shag	0.98
shagbark	0.18
shagged	0.99
shaggily	0.78
shagginess	0.96
shaggy	0.99
shagreen	0.16
shah	0.57
shakable	0.88
shake	1.00
shakedown	0.97
shaken	0.99
shakeout	0.84
shaker	1.00
shakers	0.98
shakeup	0.95
shakily	0.93
shakiness	0.98
shaking	0.99
shako	0.12
shaky	0.97
shale	0.89
shall	1.00
shallot	0.93
shallow	1.00
shallowly	0.91
shallowness	1.00
shallows	0.96
shalom	0.91
sham	0.98
shaman	0.89
shamanic	0.62
shamanism	0.77
shamanist	0.61
shamanistic	0.70
shamble	0.98
shambling	0.81
shambolic	0.49
shame	0.99
shamed	1.00
shamefaced	0.90
shamefacedly	0.80
shamefacedness	0.70
shameful	0.99
shamefully	0.99
shamefulness	0.97
shameless	1.00
shamelessly	1.00
shamelessness	0.99
shammed	0.78
shamming	0.76
shampoo	0.99
shampooer	0.83
shamrock	0.98
shamus	0.42
shandy	0.77
shandygaff	0.07
shanghai	0.96
shank	0.99
shanti	0.51
shantung	0.21
shanty	0.94
shantytown	0.90
shape	0.99
shaped	1.00
shapeless	1.00
shapelessly	0.97
shapelessness	0.97
shapeliness	0.95
shapely	0.99
shaper	0.95
shaping	0.99
sharable	0.89
shard	0.95
share	0.99
shareable	0.96
sharecrop	0.80
sharecropper	0.83
shareholder	1.00
shareowner	0.95
sharer	0.91
shares	0.99
shareware	0.84
sharia	0.57
shark	1.00
sharking	0.72
sharkskin	0.85
sharp	1.00
sharpen	0.99
sharpener	1.00
sharper	1.00
sharpie	0.92
sharply	1.00
sharpness	0.99
sharps	0.94
sharpshooter	0.97
sharpshooting	0.97
shat	0.81
shatter	1.00
shattering	0.99
shatteringly	0.87
shatterproof	0.99
shave	0.99
shaved	1.00
shaven	0.99
shaver	0.97
shaving	1.00
shavings	1.00
shawl	0.96
shay	0.44
she	0.99
sheaf	0.77
shear	0.99
shearer	0.92
shearing	0.98
shears	0.99
shearwater	0.49
shearwaters	0.43
sheath	0.99
sheathbill	0.17
sheathe	0.87
sheathed	0.93
sheathing	0.93
sheave	0.59
sheaved	0.65
shebang	0.70
shed	0.99
shedder	0.76
shedding	1.00
sheen	0.96
sheep	1.00
sheepberry	0.17
sheepcote	0.32
sheepdog	0.99
sheepfold	0.60
sheepherder	0.91
sheepherding	0.86
sheepish	1.00
sheepishly	1.00
sheepishness	0.97
sheepshank	0.67
sheepshearer	0.89
sheepskin	0.98
sheer	0.98
sheered	0.82
sheering	0.87
sheerness	0.93
sheet	1.00
sheeted	0.81
sheeting	0.91
sheetrock	0.76
sheik	0.88
sheikdom	0.67
sheikh	0.73
shekel	0.59
shekels	0.62
shelf	1.00
shell	1.00
shellac	0.83
shellacking	0.72
shellback	0.50
shelled	0.98
shellfire	0.67
shellfish	0.99
shellfishery	0.60
shellflower	0.52
shelling	0.96
shellproof	0.79
shellshock	0.98
shelly	0.71
shelter	1.00
sheltered	0.99
shelve	0.97
shelving	0.99
shemale	0.67
shemozzle	0.13
shenanigan	0.98
shepherd	0.99
shepherdess	0.91
sherbet	0.94
sheriff	0.99
sherpa	0.82
sherry	0.97
shiatsu	0.80
shibboleth	0.40
shied	0.73
shield	1.00
shielded	0.99
shielding	1.00
shier	0.30
shies	0.69
shiest	0.39
shift	0.99
shifter	0.97
shiftily	0.90
shiftiness	0.98
shifting	1.00
shiftless	0.95
shiftlessness	0.85
shifty	0.99
shigellosis	0.16
shih	0.08
shiitake	0.83
shill	0.68
shillelagh	0.38
shilling	0.95
shim	0.65
shimmer	0.99
shimmering	0.99
shimmery	0.89
shimmy	0.96
shin	0.98
shinbone	0.91
shindig	0.95
shindy	0.21
shine	1.00
shiner	0.97
shingle	0.99
shingled	0.92
shingles	0.99
shingling	0.62
shingly	0.32
shininess	0.86
shining	1.00
shiningly	0.75
shinleaf	0.12
shinning	0.64
shinny	0.58
shinplaster	0.30
shiny	0.99
ship	1.00
shipboard	0.87
shipbuilder	0.96
shipbuilding	0.93
shiplap	0.20
shipload	0.95
shipman	0.91
shipmaster	0.97
shipmate	0.98
shipment	1.00
shippable	0.96
shipped	0.99
